"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL418";"2,4-DISULFAMYLTRIFLUOROMETHYLANILINE";"None";"319.29";"0";"-0.42";"11";"Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O";"Ki";"'='";"63.0";"nM";"7.20";"";"";"UO_0000065";"22.55";"0.52";"7.62";"4.92";"1";"CHEMBL3404499";"Inhibition of human carbonic anhydrase 2 pre-incubated for 15 mins by stopped-flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400079";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"63.0"
"CHEMBL220491";"BRINZOLAMIDE";"4.0";"383.52";"0";"0.09";"6";"CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"22.22";"0.51";"8.43";"7.17";"1";"CHEMBL856730";"Inhibition of human cloned CA2 by stopped-flow CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137346";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"3.0"
"CHEMBL418";"2,4-DISULFAMYLTRIFLUOROMETHYLANILINE";"None";"319.29";"0";"-0.42";"11";"Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O";"Ki";"'='";"63.0";"nM";"7.20";"";"";"UO_0000065";"22.55";"0.52";"7.62";"4.92";"1";"CHEMBL911285";"Inhibition of human recombinant cytosolic isozyme CA II by stopped-flow CO2 hydrase method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139847";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"63.0"
"CHEMBL77517";"INDISULAM";"2.0";"385.85";"0";"2.27";"IND";"NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"20.28";"0.45";"5.55";"6.41";"1";"CHEMBL911285";"Inhibition of human recombinant cytosolic isozyme CA II by stopped-flow CO2 hydrase method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139847";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"15.0"
"CHEMBL190447";"";"None";"298.17";"None";"None";"3";"CC1(C)OB(c2ccc(NS(N)(=O)=O)cc2)OC1(C)C";"Ki";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834887";"Inhibition constant against human recombinant carbonic anhydrase II";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140244";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"48.0"
"CHEMBL190448";"";"None";"299.16";"None";"None";"4";"CC1(C)OB(c2ccc(OS(N)(=O)=O)cc2)OC1(C)C";"Ki";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL834887";"Inhibition constant against human recombinant carbonic anhydrase II";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140244";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"32.0"
"CHEMBL193648";"";"None";"250.30";"0";"-0.29";"1i";"CS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1";"Ki";"'='";"64.0";"nM";"7.19";"";"";"UO_0000065";"28.74";"0.65";"7.48";"6.77";"0";"CHEMBL881704";"Inhibitory activity against human Carbonic anhydrase II (hCA II)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143479";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"64.0"
"CHEMBL2113265";"";"None";"872.81";"2";"-0.95";"11";"CC(=O)OC[C@H]1O[C@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OCc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O";"Ki";"'='";"7.8";"nM";"8.11";"";"";"UO_0000065";"9.29";"0.18";"9.06";"2.60";"0";"CHEMBL919951";"Inhibition of human recombinant isozyme CA2 by CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142983";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"7.8"
"CHEMBL77517";"INDISULAM";"2.0";"385.85";"0";"2.27";"IND";"NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"20.28";"0.45";"5.55";"6.41";"1";"CHEMBL919951";"Inhibition of human recombinant isozyme CA2 by CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142983";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"15.0"
"CHEMBL18";"ETHOXZOLAMIDE";"4.0";"258.32";"0";"1.34";"EZA";"CCOc1ccc2nc(S(N)(=O)=O)sc2c1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"31.34";"0.69";"6.76";"9.84";"1";"CHEMBL1693486";"Inhibition of human carbonic anhydrase 2 after 15 mins by CO2 hydrase assay at pH 7.5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1687944";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"8.0"
"CHEMBL220491";"BRINZOLAMIDE";"4.0";"383.52";"0";"0.09";"BRZ";"CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"22.22";"0.51";"8.43";"7.17";"1";"CHEMBL1693486";"Inhibition of human carbonic anhydrase 2 after 15 mins by CO2 hydrase assay at pH 7.5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1687944";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"3.0"
"CHEMBL20";"ACETAZOLAMIDE";"4.0";"222.25";"0";"-0.86";"Acetazolamide";"CC(=O)Nc1nnc(S(N)(=O)=O)s1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"35.64";"0.83";"8.78";"6.89";"1";"CHEMBL3270522";"Inhibition of human carbonic anhydrase 2-mediated CO2 hydration preincubated for 15 mins by stopped-flow assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259714";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";"";"12.0"
"CHEMBL2113374";"";"None";"552.81";"1";"3.99";"4N";"C[C@H](CCC(=O)/N=c1\sc(S(N)(=O)=O)nn1C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"14.65";"0.30";"4.11";"6.34";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"8.0"
"CHEMBL19";"METHAZOLAMIDE";"4.0";"236.28";"0";"-1.42";"MZA";"CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"33.24";"0.77";"9.27";"7.31";"1";"CHEMBL827383";"Inhibition constant against human carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139568";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"14.0"
"CHEMBL3138150";"";"None";"644.30";"2";"5.01";"4L";"C[C@H](CCC(=O)Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C";"Ki";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"11.28";"0.24";"2.26";"4.28";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"54.0"
"CHEMBL353514";"";"None";"418.90";"0";"2.41";"7b";"Cc1cc(C)[n+](Cc2ccc(S(N)(=O)=O)cc2)c(C(C)C)c1.[O-][Cl+3]([O-])([O-])[O-]";"Ki";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"22.86";"0.45";"4.89";"11.40";"0";"CHEMBL657846";"Inhibitory activity against human carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148465";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"50.0"
"CHEMBL280417";"";"None";"374.33";"0";"3.03";"18";"NS(=O)(=O)c1ccc(NC(=O)CCCCC(F)(F)C(F)(F)F)cc1";"Ki";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"20.76";"0.44";"4.74";"8.70";"0";"CHEMBL658039";"Inhibition of human cytosolic isozyme Carbonic anhydrase II at 20 degree C";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149322";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"17.0"
"CHEMBL357304";"";"None";"439.88";"0";"0.53";"table 1";"NS(=O)(=O)c1ccc(C(=O)NCC(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)cc1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.91";"0.33";"6.47";"4.50";"0";"CHEMBL658052";"Dissociation constant against human carbonic anhydrase II at 37 degree Centigrade";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";"";"100.0"
"CHEMBL121777";"";"None";"258.30";"0";"-0.80";"B24";"CNCC(=O)NS(=O)(=O)c1ccc(CO)cc1";"Ki";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"28.05";"0.58";"8.04";"7.59";"0";"CHEMBL657153";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132382";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"57.0"
"CHEMBL750";"ZONISAMIDE";"4.0";"212.23";"0";"0.62";"zonisamide, ZNS";"NS(=O)(=O)Cc1noc2ccccc12";"Kd";"'='";"47.6";"nM";"7.32";"";"";"UO_0000065";"34.50";"0.71";"6.70";"8.50";"0";"CHEMBL893136";"Inhibition of human carbonic anhydrase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147990";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";"";"";"47.6"
"CHEMBL71611";"";"None";"387.83";"0";"0.36";"16";"Nc1c(F)cc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1Cl";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"24.55";"0.59";"9.16";"6.02";"1";"CHEMBL1678663";"Inhibition of human carbonic anhydrase II by spectrophotometry at pH 7.5";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671790";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"0.3"
"CHEMBL80096";"";"None";"377.45";"0";"2.23";"32";"CN(C)c1ccc(C(=O)Oc2ccc3nc(S(N)(=O)=O)sc3c2)cc1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"19.13";"0.39";"4.99";"7.04";"0";"CHEMBL656575";"In vitro inhibitory activity against human Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124628";"1";"Scientific Literature";"J Med Chem";"1989";"None";"";"";"";"6E-8"
"CHEMBL20";"ACETAZOLAMIDE";"4.0";"222.25";"0";"-0.86";"1";"CC(=O)Nc1nnc(S(N)(=O)=O)s1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"35.64";"0.83";"8.78";"6.89";"1";"CHEMBL840829";"Inhibitory constant against human Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141925";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"0.012"
"CHEMBL2092886";"";"None";"283.35";"0";"-0.39";"S-1";"NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@@H]2O";"IC50";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"31.36";"0.76";"9.28";"7.76";"0";"CHEMBL656567";"50% inhibitory concentration against human carbonic anhydrase II (HCA II) after pre-incubation for 4 min at 37 degree C";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124372";"1";"Scientific Literature";"J Med Chem";"1989";"None";"";"";"";"1.3"
"CHEMBL80028";"";"None";"302.33";"0";"1.48";"44";"CCOC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1";"IC50";"'='";"6.8";"nM";"8.17";"";"";"UO_0000065";"27.02";"0.59";"6.69";"7.52";"0";"CHEMBL656574";"In vitro inhibition of human Carbonic Anhydrase II";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124628";"1";"Scientific Literature";"J Med Chem";"1989";"None";"";"";"";"6.8E-9"
"CHEMBL101371";"";"None";"323.40";"0";"1.83";"11m";"NS(=O)(=O)c1cc2cc(CNCc3ccccn3)sc2o1";"IC50";"'='";"8.2";"nM";"8.09";"";"";"UO_0000065";"25.00";"0.53";"6.26";"8.23";"0";"CHEMBL656568";"Inhibition of human erythrocyte carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1125519";"1";"Scientific Literature";"J Med Chem";"1992";"None";"";"";"";"8.2E-9"
"CHEMBL35421";"";"None";"424.42";"0";"-2.90";"2O";"NS(=O)(=O)c1nnc(NC(=O)CCNC(=O)CN(CC(=O)O)CC(=O)O)s1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"20.50";"0.44";"11.60";"3.92";"0";"CHEMBL658042";"Inhibitory activity against Human carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135903";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"2.0"
"CHEMBL1788205";"";"None";"283.35";"0";"-0.39";"R-1";"NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@H]2O";"IC50";"'='";"6.7";"nM";"8.17";"";"";"UO_0000065";"28.85";"0.70";"8.56";"7.14";"0";"CHEMBL656566";"50% inhibitory concentration against human carbonic anhydrase II (HCA II) after pre-incubation at 3 degree C";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124372";"1";"Scientific Literature";"J Med Chem";"1989";"None";"";"";"";"6.7"
"CHEMBL386517";"";"None";"320.82";"0";"1.51";"8H";"NS(=O)(=O)c1cc(C(=O)N2CCCC2)c(Cl)cc1S";"Ki";"'='";"19.6";"nM";"7.71";"";"";"UO_0000065";"24.03";"0.55";"6.20";"9.58";"0";"CHEMBL912680";"Inhibition of human cloned CA2 by CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"19.6"
"CHEMBL17";"DICHLORPHENAMIDE";"4.0";"305.16";"0";"0.29";"DCP";"NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"24.32";"0.63";"7.13";"6.17";"1";"CHEMBL912680";"Inhibition of human cloned CA2 by CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"38.0"
"CHEMBL220491";"BRINZOLAMIDE";"4.0";"383.52";"0";"0.09";"BRZ";"CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"22.22";"0.51";"8.43";"7.17";"1";"CHEMBL828903";"Inhibitory constant against human Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140273";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"3.0"
"CHEMBL371403";"";"None";"339.39";"1";"-1.26";"8e";"NNc1nc(NN)nc(NCCc2ccc(S(N)(=O)=O)cc2)n1";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"22.12";"0.45";"8.77";"4.02";"0";"CHEMBL828903";"Inhibitory constant against human Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140273";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"31.0"
"CHEMBL191884";"";"None";"379.49";"0";"1.77";"8i";"CC(C)Nc1nc(NCc2ccc(S(N)(=O)=O)cc2)nc(NC(C)C)n1";"Ki";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"19.33";"0.39";"5.57";"5.44";"0";"CHEMBL828903";"Inhibitory constant against human Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140273";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"46.0"
"CHEMBL444912";"";"None";"632.63";"2";"-1.09";"10";"CC(=O)OC[C@H]1O[C@@H](S(=O)(=O)Cc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O";"Ki";"'='";"6.9";"nM";"8.16";"";"";"UO_0000065";"12.90";"0.27";"9.25";"3.41";"0";"CHEMBL976160";"Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"6.9"
"CHEMBL176203";"";"None";"221.67";"0";"0.27";"16";"NNc1ccc(S(N)(=O)=O)cc1Cl";"Ki";"'='";"76.0";"nM";"7.12";"";"";"UO_0000065";"32.12";"0.75";"6.85";"7.25";"0";"CHEMBL828777";"Inhibitory activity against Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145204";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"76.0"
"CHEMBL287470";"";"None";"353.34";"0";"-2.40";"2M";"NS(=O)(=O)c1nnc(NC(=O)CN(CC(=O)O)CC(=O)O)s1";"Ki";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"20.61";"0.45";"9.68";"3.78";"0";"CHEMBL658042";"Inhibitory activity against Human carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135903";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"52.0"
"CHEMBL34488";"";"None";"716.75";"2";"-0.51";"4Q2";"NS(=O)(=O)c1nc2ccc(OC(=O)CN(CCN(CC(=O)O)CC(=O)Oc3ccc4nc(S(N)(=O)=O)sc4c3)CC(=O)O)cc2s1";"Ki";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"12.31";"0.26";"9.33";"3.15";"0";"CHEMBL658042";"Inhibitory activity against Human carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135903";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"1.5"
"CHEMBL359546";"";"None";"398.42";"0";"-0.33";"4a";"NS(=O)(=O)c1ccc(C(=O)NNC(=O)NS(=O)(=O)c2ccccc2)cc1";"Ki";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"18.01";"0.38";"7.50";"4.36";"0";"CHEMBL828777";"Inhibitory activity against Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145204";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"67.0"
"CHEMBL175503";"";"None";"412.45";"0";"-0.02";"7c";"Cc1ccc(S(=O)(=O)NC(=O)NNC(=O)c2ccccc2S(N)(=O)=O)cc1";"Ki";"'='";"85.0";"nM";"7.07";"";"";"UO_0000065";"17.14";"0.36";"7.09";"4.30";"0";"CHEMBL828777";"Inhibitory activity against Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145204";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"85.0"
"CHEMBL180111";"";"None";"416.41";"0";"-0.19";"4d";"NS(=O)(=O)c1ccc(C(=O)NNC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1";"Ki";"'='";"9.5";"nM";"8.02";"";"";"UO_0000065";"19.27";"0.41";"8.21";"4.88";"0";"CHEMBL828777";"Inhibitory activity against Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145204";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"9.5"
"CHEMBL360254";"";"None";"372.52";"0";"-0.58";"B7";"CN1CCN(N/N=C(\S)NCCc2ccc(S(N)(=O)=O)cc2)CC1";"Ki";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"19.65";"0.42";"7.90";"7.10";"0";"CHEMBL841779";"Inhibitory activity against human carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"48.0"
